Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
19,No,Research & Development,25,Postgraduate,Life Sciences,1269,Neutral,Female,Entry-Level,Research Scientist,Very Satisfied,Single,2994,21221,12,3,40,2,3,1,True,False,2122000.0
23,No,Research & Development,1,Undergraduate,Life Sciences,1270,Very Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,1223,16901,22,4,40,2,3,1,True,False,1690000.0
25,Yes,Sales,24,High School,Life Sciences,1273,Satisfied,Male,Entry-Level,Sales Representative,Very Satisfied,Single,1118,8040,14,3,40,4,3,1,True,False,803900.0
26,No,Research & Development,4,Undergraduate,Life Sciences,1275,Satisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,2875,9973,20,4,40,2,2,8,False,False,997200.0
45,Yes,Sales,2,Postgraduate,Marketing,1277,Dissatisfied,Female,Executive,Manager,Neutral,Single,18824,2493,16,3,40,2,3,24,False,False,249200.0
55,No,Research & Development,8,High School,Medical,1278,Very Satisfied,Male,Senior,Healthcare Representative,Neutral,Divorced,13577,25592,15,3,40,3,3,33,False,True,2559100.0
21,Yes,Research & Development,10,Undergraduate,Life Sciences,1279,Dissatisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Single,2625,25308,20,4,40,2,1,2,True,False,2530700.0
46,No,Sales,4,Undergraduate,Marketing,1280,Very Satisfied,Female,Executive,Manager,Neutral,Married,18789,9946,14,3,40,2,3,11,False,False,994500.0
34,No,Sales,2,Postgraduate,Marketing,1281,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Single,4538,6039,12,3,40,3,3,3,False,False,603800.0
51,No,Sales,9,Postgraduate,Life Sciences,1282,Very Satisfied,Male,Executive,Manager,Neutral,Divorced,19847,19196,24,4,40,5,2,29,False,False,1919500.0
59,No,Research & Development,18,Professional Certification,Medical,1283,Very Satisfied,Male,Mid-level,Manufacturing Director,Very Satisfied,Single,10512,20002,12,3,40,6,2,9,False,True,2000100.0
34,No,Research & Development,19,Postgraduate,Medical,1285,Satisfied,Female,Junior,Laboratory Technician,Neutral,Divorced,4444,22534,13,3,40,2,4,11,False,False,2253300.0
28,No,Research & Development,1,Professional Certification,Medical,1286,Very Satisfied,Male,Entry-Level,Laboratory Technician,Satisfied,Single,2154,6842,11,3,40,2,2,4,False,False,684100.0
44,No,Research & Development,4,Undergraduate,Life Sciences,1288,Satisfied,Male,Executive,Manager,Dissatisfied,Divorced,19190,17477,14,3,40,4,2,25,False,False,1747600.0
34,No,Human Resources,11,Postgraduate,Life Sciences,1289,Satisfied,Male,Junior,Human Resources,Neutral,Married,4490,21833,11,3,40,5,4,10,False,False,2183200.0
35,No,Research & Development,6,High School,Life Sciences,1291,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,3506,6020,14,3,40,3,3,3,False,False,601900.0
42,No,Research & Development,7,Professional Certification,Medical,1292,Neutral,Female,Junior,Research Scientist,Neutral,Married,2372,5628,16,3,40,2,3,1,False,False,562700.0
43,No,Sales,4,Professional Certification,Marketing,1293,Very Satisfied,Female,Mid-level,Sales Executive,Very Satisfied,Single,10231,20364,14,3,40,3,4,21,False,False,2036300.0
36,No,Research & Development,2,Professional Certification,Life Sciences,1294,Satisfied,Female,Junior,Manufacturing Director,Neutral,Single,5410,2323,11,3,40,2,3,16,False,False,232200.0
44,Yes,Research & Development,15,Postgraduate,Medical,1295,Dissatisfied,Female,Mid-level,Healthcare Representative,Very Satisfied,Married,7978,14075,11,3,40,2,3,10,False,False,1407400.0
28,No,Research & Development,2,Postgraduate,Life Sciences,1296,Very Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Married,3867,14222,12,3,40,2,3,2,False,False,1422100.0
51,No,Research & Development,6,Undergraduate,Medical,1297,Neutral,Female,Entry-Level,Laboratory Technician,Satisfied,Single,2838,4257,14,3,40,6,2,7,False,False,425600.0
30,No,Research & Development,9,Undergraduate,Medical,1298,Satisfied,Female,Junior,Manufacturing Director,Satisfied,Single,4695,12858,18,3,40,3,3,8,False,False,1285700.0
29,Yes,Research & Development,7,Postgraduate,Technical Degree,1299,Neutral,Female,Entry-Level,Laboratory Technician,Satisfied,Divorced,3339,17285,13,3,40,2,3,7,False,False,1728400.0
28,No,Research & Development,1,Postgraduate,Technical Degree,1301,Very Satisfied,Male,Entry-Level,Research Scientist,Dissatisfied,Single,2080,4732,11,3,40,2,2,3,False,False,473100.0
25,No,Research & Development,1,Postgraduate,Medical,1303,Very Satisfied,Female,Entry-Level,Research Scientist,Neutral,Single,2096,18830,18,3,40,3,2,2,True,False,1882900.0
32,No,Sales,8,Postgraduate,Medical,1304,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,6209,11693,15,3,40,4,4,10,False,False,1169200.0
45,No,Research & Development,25,Postgraduate,Medical,1306,Neutral,Female,Executive,Manager,Neutral,Single,18061,13035,22,4,40,4,3,0,False,False,1303400.0
39,No,Research & Development,13,Professional Certification,Medical,1307,Satisfied,Female,Senior,Manager,Neutral,Divorced,17123,17334,13,3,40,4,3,19,False,False,1733300.0
58,No,Research & Development,23,Professional Certification,Life Sciences,1308,Dissatisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,2372,26076,12,3,40,3,3,2,False,True,2607500.0
32,Yes,Research & Development,7,Undergraduate,Life Sciences,1309,Very Satisfied,Male,Junior,Laboratory Technician,Satisfied,Married,4883,22845,18,3,40,3,3,10,False,False,2284400.0
39,Yes,Research & Development,23,Postgraduate,Medical,1310,Satisfied,Male,Entry-Level,Research Scientist,Dissatisfied,Single,3904,22154,13,3,40,2,3,5,False,False,2215300.0
30,No,Research & Development,6,Postgraduate,Technical Degree,1311,Dissatisfied,Female,Junior,Laboratory Technician,Very Satisfied,Married,4627,23631,12,3,40,6,3,9,False,False,2363000.0
36,No,Research & Development,10,Professional Certification,Technical Degree,1312,Very Satisfied,Female,Mid-level,Healthcare Representative,Satisfied,Married,7094,5747,12,3,40,0,3,7,False,False,574600.0
46,No,Human Resources,1,Undergraduate,Life Sciences,1314,Very Satisfied,Female,Entry-Level,Human Resources,Dissatisfied,Single,3423,22957,12,3,40,3,4,7,False,False,2295600.0
28,No,Research & Development,1,Postgraduate,Life Sciences,1315,Satisfied,Female,Junior,Laboratory Technician,Very Satisfied,Married,6674,16392,11,3,40,6,3,9,False,False,1639100.0
50,No,Research & Development,28,Postgraduate,Life Sciences,1317,Very Satisfied,Female,Senior,Research Director,Dissatisfied,Married,16880,22422,11,3,40,2,3,3,False,False,2242100.0
40,Yes,Sales,25,Professional Certification,Marketing,1318,Very Satisfied,Male,Mid-level,Sales Executive,Neutral,Single,9094,17235,12,3,40,2,3,5,False,False,1723400.0
52,Yes,Sales,5,Postgraduate,Life Sciences,1319,Neutral,Male,Mid-level,Sales Executive,Neutral,Single,8446,21534,19,3,40,2,2,8,False,False,2153300.0
30,No,Research & Development,17,Professional Certification,Medical,1321,Neutral,Female,Mid-level,Manager,Dissatisfied,Married,11916,25927,23,4,40,2,3,9,False,False,2592600.0
39,No,Research & Development,18,Undergraduate,Life Sciences,1322,Dissatisfied,Male,Junior,Manufacturing Director,Satisfied,Single,4534,13352,11,3,40,6,3,8,False,False,1335100.0
31,No,Sales,2,Professional Certification,Life Sciences,1324,Very Satisfied,Female,Mid-level,Sales Executive,Satisfied,Divorced,9852,8935,19,3,40,5,2,10,False,False,893400.0
41,No,Sales,10,Undergraduate,Medical,1329,Satisfied,Male,Junior,Sales Executive,Neutral,Single,6151,22074,13,3,40,4,3,19,False,False,2207300.0
31,Yes,Sales,1,Postgraduate,Life Sciences,1331,Very Satisfied,Female,Entry-Level,Sales Representative,Neutral,Single,2302,8319,11,3,40,2,4,3,False,False,831800.0
44,Yes,Research & Development,3,Postgraduate,Life Sciences,1333,Dissatisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Married,2362,14669,12,3,40,4,4,3,False,False,1466800.0
42,No,Research & Development,2,High School,Life Sciences,1334,Satisfied,Male,Senior,Manager,Satisfied,Married,17861,26582,13,3,40,3,2,20,False,False,2658100.0
55,No,Research & Development,2,Undergraduate,Medical,1336,Very Satisfied,Female,Executive,Manager,Satisfied,Married,19187,6992,14,3,40,5,3,19,False,True,699100.0
56,No,Human Resources,8,Professional Certification,Life Sciences,1338,Very Satisfied,Male,Executive,Manager,Neutral,Single,19717,4022,14,3,40,4,3,7,False,True,402100.0
40,No,Research & Development,16,Undergraduate,Life Sciences,1340,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,3544,8532,16,3,40,0,3,4,False,False,853100.0
34,No,Research & Development,9,Postgraduate,Life Sciences,1344,Very Satisfied,Male,Mid-level,Healthcare Representative,Very Satisfied,Divorced,8500,5494,11,3,40,0,2,9,False,False,549300.0
40,No,Research & Development,2,Postgraduate,Life Sciences,1346,Satisfied,Male,Junior,Research Scientist,Very Satisfied,Single,4661,22455,13,3,40,4,3,9,False,False,2245400.0
41,No,Sales,1,Postgraduate,Marketing,1349,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Divorced,4103,4297,17,3,40,2,3,9,False,False,429600.0
35,No,Research & Development,4,Professional Certification,Life Sciences,1350,Satisfied,Male,Junior,Research Scientist,Satisfied,Single,4249,2690,11,3,40,3,3,9,False,False,268900.0
51,No,Human Resources,5,Postgraduate,Life Sciences,1352,Satisfied,Male,Senior,Manager,Neutral,Divorced,14026,17588,11,3,40,2,3,33,False,False,1758700.0
38,No,Sales,2,Undergraduate,Life Sciences,1355,Neutral,Female,Junior,Sales Executive,Dissatisfied,Divorced,6893,19461,15,3,40,3,3,7,False,False,1946000.0
34,No,Sales,15,Undergraduate,Medical,1356,Satisfied,Female,Junior,Sales Executive,Dissatisfied,Single,6125,23553,12,3,40,6,4,10,False,False,2355200.0
25,No,Research & Development,19,High School,Medical,1358,Very Satisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Married,3669,9075,11,3,40,6,2,3,True,False,907400.0
58,Yes,Research & Development,7,Professional Certification,Medical,1360,Satisfied,Female,Mid-level,Manufacturing Director,Dissatisfied,Married,10008,12023,14,3,40,0,2,10,False,True,1202200.0
40,No,Research & Development,1,Professional Certification,Life Sciences,1361,Neutral,Male,Entry-Level,Laboratory Technician,Neutral,Married,2387,6762,22,4,40,3,3,4,False,False,676100.0
36,No,Sales,7,Postgraduate,Marketing,1362,Dissatisfied,Female,Junior,Sales Executive,Dissatisfied,Married,4639,2261,16,3,40,2,2,15,False,False,226000.0
48,No,Research & Development,4,Postgraduate,Life Sciences,1363,Very Satisfied,Male,Mid-level,Manufacturing Director,Very Satisfied,Single,7898,18706,11,3,40,2,3,10,False,False,1870500.0
27,No,Sales,11,Postgraduate,Medical,1364,Satisfied,Female,Entry-Level,Sales Representative,Very Satisfied,Married,2534,6527,14,3,40,4,3,1,False,False,652600.0
51,No,Research & Development,11,Undergraduate,Technical Degree,1367,Very Satisfied,Female,Senior,Manufacturing Director,Neutral,Single,13142,24439,16,3,40,1,2,5,False,False,2443800.0
18,No,Research & Development,1,Postgraduate,Life Sciences,1368,Very Satisfied,Female,Entry-Level,Laboratory Technician,Very Satisfied,Single,1611,19305,15,3,40,5,4,0,True,False,1930400.0
35,No,Research & Development,1,Postgraduate,Medical,1369,Very Satisfied,Female,Junior,Laboratory Technician,Very Satisfied,Married,5363,10846,12,3,40,0,3,9,False,False,1084500.0
27,No,Sales,2,High School,Life Sciences,1371,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,5071,20392,20,4,40,3,3,6,False,False,2039100.0
55,Yes,Sales,13,Professional Certification,Marketing,1372,Dissatisfied,Male,Senior,Sales Executive,Satisfied,Single,13695,9277,17,3,40,2,2,19,False,True,927600.0
56,No,Research & Development,23,Postgraduate,Life Sciences,1373,Very Satisfied,Male,Senior,Manufacturing Director,Neutral,Married,13402,18235,12,3,40,0,3,19,False,True,1823400.0
34,No,Research & Development,26,High School,Technical Degree,1374,Dissatisfied,Female,Entry-Level,Research Scientist,Satisfied,Divorced,2029,15891,20,4,40,2,3,5,False,False,1589000.0
40,No,Research & Development,2,High School,Medical,1375,Neutral,Female,Junior,Healthcare Representative,Satisfied,Divorced,6377,13888,20,4,40,0,3,12,False,False,1388700.0
34,No,Research & Development,29,Postgraduate,Medical,1377,Neutral,Male,Junior,Laboratory Technician,Satisfied,Married,5429,17491,13,3,40,1,3,8,False,False,1749000.0
31,Yes,Sales,2,Postgraduate,Life Sciences,1379,Satisfied,Female,Entry-Level,Sales Representative,Very Satisfied,Single,2785,11882,14,3,40,3,4,1,False,False,1188100.0
35,Yes,Sales,18,Professional Certification,Marketing,1380,Very Satisfied,Female,Junior,Sales Executive,Satisfied,Married,4614,23288,18,3,40,0,2,4,False,False,2328700.0
38,No,Research & Development,7,Postgraduate,Life Sciences,1382,Very Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Divorced,2610,15748,11,3,40,2,3,4,False,False,1574700.0
34,No,Research & Development,2,Professional Certification,Technical Degree,1383,Satisfied,Female,Junior,Healthcare Representative,Very Satisfied,Single,6687,6163,11,3,40,2,4,14,False,False,616200.0
28,No,Sales,26,Postgraduate,Life Sciences,1387,Satisfied,Male,Junior,Sales Executive,Dissatisfied,Married,4724,24232,11,3,40,0,3,5,False,False,2423100.0
31,Yes,Research & Development,22,Professional Certification,Medical,1389,Very Satisfied,Male,Junior,Manufacturing Director,Satisfied,Married,6179,21057,15,3,40,3,2,10,False,False,2105600.0
39,No,Sales,21,Professional Certification,Life Sciences,1390,Dissatisfied,Male,Junior,Sales Executive,Very Satisfied,Married,6120,3567,12,3,40,2,4,5,False,False,356600.0
51,No,Sales,2,Postgraduate,Marketing,1391,Neutral,Male,Mid-level,Sales Executive,Neutral,Married,10596,15395,11,3,40,5,3,4,False,False,1539400.0
41,No,Research & Development,22,Postgraduate,Life Sciences,1392,Very Satisfied,Female,Junior,Research Scientist,Very Satisfied,Divorced,5467,13953,14,3,40,4,2,6,False,False,1395200.0
37,No,Research & Development,4,High School,Life Sciences,1394,Satisfied,Male,Entry-Level,Research Scientist,Satisfied,Married,2996,5182,15,3,40,2,3,6,False,False,518100.0
33,No,Sales,5,High School,Life Sciences,1395,Neutral,Male,Junior,Sales Executive,Very Satisfied,Married,9998,19293,13,3,40,2,4,5,False,False,1929200.0
32,No,Sales,2,High School,Marketing,1396,Satisfied,Male,Junior,Sales Executive,Neutral,Married,4078,20497,13,3,40,3,2,3,False,False,2049600.0
39,No,Research & Development,25,Undergraduate,Life Sciences,1397,Satisfied,Male,Mid-level,Healthcare Representative,Satisfied,Married,10920,3449,21,4,40,2,3,6,False,False,344800.0
25,No,Sales,18,High School,Life Sciences,1399,Dissatisfied,Male,Junior,Sales Executive,Satisfied,Married,6232,12477,11,3,40,3,2,3,True,False,1247600.0
52,No,Research & Development,28,Undergraduate,Medical,1401,Very Satisfied,Female,Senior,Manufacturing Director,Satisfied,Married,13247,9731,11,3,40,3,2,5,False,False,973000.0
43,No,Research & Development,6,Postgraduate,Medical,1402,Dissatisfied,Female,Junior,Research Scientist,Satisfied,Single,4081,20003,14,3,40,3,1,20,False,False,2000200.0
27,No,Sales,10,Postgraduate,Marketing,1403,Very Satisfied,Female,Junior,Sales Executive,Very Satisfied,Married,5769,7100,11,3,40,3,3,6,False,False,709900.0
27,Yes,Research & Development,17,Professional Certification,Life Sciences,1405,Very Satisfied,Female,Entry-Level,Research Scientist,Satisfied,Single,2394,25681,13,3,40,2,3,8,False,False,2568000.0
26,No,Research & Development,2,High School,Medical,1407,Dissatisfied,Male,Entry-Level,Research Scientist,Very Satisfied,Single,3904,4050,12,3,40,2,3,4,False,False,404900.0
42,No,Human Resources,10,Postgraduate,Human Resources,1408,Satisfied,Female,Senior,Manager,Dissatisfied,Married,16799,16616,14,3,40,5,3,20,False,False,1661500.0
52,No,Research & Development,8,Professional Certification,Other,1409,Satisfied,Female,Entry-Level,Laboratory Technician,Dissatisfied,Married,2950,17363,13,3,40,2,1,5,False,False,1736200.0
37,No,Research & Development,11,Postgraduate,Medical,1411,Dissatisfied,Female,Entry-Level,Laboratory Technician,Satisfied,Single,3629,19106,18,3,40,6,3,3,False,False,1910500.0
35,No,Research & Development,18,Undergraduate,Life Sciences,1412,Satisfied,Male,Mid-level,Manufacturing Director,Very Satisfied,Single,9362,19944,11,3,40,2,3,2,False,False,1994300.0
25,No,Research & Development,1,Postgraduate,Technical Degree,1415,Dissatisfied,Male,Entry-Level,Laboratory Technician,Very Satisfied,Married,3229,4910,11,3,40,2,2,3,True,False,490900.0
26,No,Research & Development,7,Postgraduate,Other,1417,Satisfied,Male,Entry-Level,Laboratory Technician,Dissatisfied,Single,3578,23577,12,3,40,2,3,7,False,False,2357600.0
29,No,Human Resources,17,Postgraduate,Other,1419,Neutral,Male,Mid-level,Human Resources,Dissatisfied,Single,7988,9769,13,3,40,3,2,10,False,False,976800.0
49,Yes,Research & Development,28,Undergraduate,Life Sciences,1420,Dissatisfied,Male,Junior,Laboratory Technician,Dissatisfied,Single,4284,22710,20,4,40,2,3,4,False,False,2270900.0
29,Yes,Research & Development,14,High School,Other,1421,Satisfied,Female,Mid-level,Healthcare Representative,Very Satisfied,Single,7553,22930,12,3,40,1,3,8,False,False,2292900.0
54,No,Research & Development,1,Postgraduate,Medical,1422,Very Satisfied,Female,Senior,Research Director,Very Satisfied,Single,17328,5652,19,3,40,3,2,20,False,False,565100.0
58,No,Research & Development,1,Postgraduate,Medical,1423,Very Satisfied,Female,Executive,Research Director,Dissatisfied,Married,19701,22456,21,4,40,3,3,9,False,True,2245500.0
55,No,Research & Development,1,Professional Certification,Medical,1424,Neutral,Male,Senior,Research Director,Very Satisfied,Divorced,14732,12414,13,3,40,4,4,7,False,True,1241300.0
36,No,Sales,3,Professional Certification,Marketing,1425,Dissatisfied,Female,Junior,Sales Executive,Neutral,Single,9278,20763,16,3,40,3,3,5,False,False,2076200.0
